만애옥 송파 가락시장본점	한식>생선구이	서울특별시 송파구 송파대로24길 5-19	1271206240	374907604
올라포케 문정본점	도시락,컵밥>다이어트,샐러드	서울특별시 송파구 송파대로 167	1271210395	374848354
백소정 목동41타워점	음식점>일식>돈가스	서울특별시 양천구 목동동로 293	1268757769	375281774
가헌생갈비 목동본점	한식>육류,고기요리	서울특별시 양천구 목동동로 222-3	1268721525	375254432
넴넴 목동직영점	음식점>베트남음식	서울특별시 양천구 목동동로14길 1	1268718852	375244003
오목교곱창 목동본점	한식>곱창,막창,양	서울특별시 양천구 목동동로 226-13	1268728589	375255779
청기와타운 목동41타워점	한식>육류,고기요리	서울특별시 양천구 목동동로 293	1268757769	375281774
진주집	한식>국수	서울특별시 영등포구 국제금융로6길 33	1269268251	375206924
콘타이 IFC몰점	음식점>태국음식	서울특별시 영등포구 국제금융로 10	1269255866	375250448
호우섬 더현대서울점	음식점>중식당	서울특별시 영등포구 여의대로 108	1269277648	375258515
미도인 파이낸스여의도	음식점>양식	서울특별시 영등포구 국제금융로2길 32	1269241380	375238818
무탄 여의도점	중식>중식당	서울특별시 영등포구 의사당대로 96	1269228725	375215212
호호식당 타임스퀘어	음식점>일식>일식당	서울특별시 영등포구 영중로 15	1269039049	375171813
영등포꽃삼	한식>돼지고기구이	서울특별시 영등포구 영중로4길 6	1269070373	375171088
서가앤쿡 타임스퀘어점	음식점>이탈리아음식	서울특별시 영등포구 영중로 15	1269042623	375169678
하이디라오 영등포점	음식점>중식당	서울특별시 영등포구 영중로 28	1269058884	375188562
꽁비엔 영등포본점	음식점>베트남음식	서울특별시 영등포구 신길로61길 21	1269093073	375151618
쌤쌤쌤 용산점	음식점>양식	서울특별시 용산구 한강대로50길 25	1269721518	375315655
몽탄	한식>육류,고기요리	서울특별시 용산구 백범로99길 50	1269722500	375360103
현선이네 용산본점	분식>떡볶이	서울특별시 용산구 한강대로39길 2-13	1269692251	375311551
능동미나리 신용산점	음식점>한식	서울특별시 용산구 한강대로40길 28	1269708090	375301337
이태리국시 한남	음식점>양식	서울특별시 용산구 이태원로 234	1269995794	375356959
난포 한남	음식점>한식	서울특별시 용산구 이태원로49길 18	1269995239	375371307
부자피자 1호점	음식점>피자	서울특별시 용산구 이태원로55가길 28	1269998023	375372741
플러스84 이태원점	음식점>베트남음식	서울특별시 용산구 보광로59길 56	1269909224	375338848
다츠 한남	음식점>아시아음식	서울특별시 용산구 이태원로55나길 6	1269990952	375366640
다온카츠 연신내본점	음식점>일식>일식당	서울특별시 은평구 연서로29길 21-11	1269178881	376189289
이치고이치에 연신내 본점	음식점>일식>일식당	서울특별시 은평구 연서로27길 26	1269170087	376185876
